application,approval,uid,gender,bal,prod_list,item,seq_len,label,brand_id,prod_id,age,mobile_level,item_price
0,0,1858,2,60182,"32,25,0",50,3,1,220,63,45,1,976.81
1,0,1716,2,10509,"51,24,82",34,3,1,242,95,51,1,778.1
0,1,1420,2,25263,"13,22,27",57,3,1,364,26,34,4,396.09
1,0,1678,2,40480,"91,64,52",64,3,1,975,41,27,3,495.08
1,1,938,2,57695,"37,14,5",65,3,1,48,68,28,4,517.92
0,0,779,1,86498,"56,89,59",75,3,1,816,20,36,4,848.78
0,0,652,1,48139,"22,6,55",78,3,1,581,32,48,2,502.43
1,0,551,2,10002,"58,56,53",13,3,1,638,1,46,1,929.28
1,1,1053,2,92925,"19,51,48",48,3,1,17,61,56,4,63.89
0,1,1520,2,12720,"97,77,90",27,3,1,290,43,55,2,845.8
0,1,1751,1,31998,"32,32,8",96,3,1,742,34,31,4,583.8
0,0,1845,1,26622,"40,97,49",64,3,1,30,2,37,2,67.86
0,1,913,1,40572,"26,82,69",98,3,1,363,1,56,4,125.02
0,1,1828,1,56151,"87,2,79",9,3,1,31,92,53,1,857.34
0,1,672,2,95088,"48,41,73",41,3,1,503,29,58,3,958.62
0,1,1832,2,21629,"52,76,95",27,3,1,395,60,37,3,290.62
0,0,1447,1,37492,"81,35,68",28,3,1,405,61,37,2,734.54
0,1,1538,1,44603,"44,100,41",49,3,1,645,41,27,3,292.9
0,0,771,2,18386,"25,47,47",27,3,1,267,76,24,2,899.35
1,0,1839,2,64487,"86,67,11",5,3,1,957,80,55,1,712.46
1,0,120,2,60781,"29,54,63",100,3,1,14,52,41,4,836.97
0,1,1531,2,47117,"90,79,66",76,3,1,313,58,19,4,476.6
0,1,771,1,29430,"49,29,34",14,3,1,308,57,19,1,624.58
1,0,1288,1,14036,"24,24,45",90,3,1,549,9,34,1,137.98
0,0,860,1,37787,"14,76,18",64,3,1,58,56,22,1,679.03
1,0,1204,1,87790,"75,94,64",69,3,1,795,89,53,1,71.31
1,1,232,1,24368,"89,61,52",82,3,1,647,15,30,2,0.02
1,1,1207,2,51065,"5,31,12",18,3,1,602,69,19,2,292.54
1,1,879,2,13872,"37,2,3",75,3,1,199,39,24,1,908.86
0,1,1271,2,28492,"32,98,80",53,3,1,904,70,49,1,933.05
0,1,1028,1,43428,"46,15,62",77,3,1,349,9,58,2,960.1
0,0,192,2,88917,"41,58,98",50,3,1,394,12,20,3,282.04
0,1,780,2,47799,"59,39,25",72,3,1,268,92,27,2,625.62
1,1,331,1,51408,"6,71,38",71,3,1,189,84,31,4,566.99
1,0,159,2,16074,"94,29,84",40,3,1,200,49,53,2,183.59
1,0,668,2,62976,"57,48,50",73,3,1,785,39,39,2,144.13
0,1,276,1,35317,"32,58,30",57,3,1,467,63,39,4,703.6
0,1,579,1,22905,"93,64,37",89,3,1,73,0,34,3,282.84
0,1,327,2,93695,"33,49,40",42,3,1,167,22,44,1,725.08
0,1,352,1,89971,"52,27,79",75,3,1,578,8,42,2,343.58
0,1,1511,1,77346,"71,65,81",3,3,1,154,92,36,4,986.2
0,0,958,2,61192,"47,86,50",35,3,1,384,62,24,2,396.37
0,1,1999,1,26233,"8,26,11",48,3,1,272,25,39,2,334.13
1,1,170,1,85793,"70,59,49",92,3,1,905,34,35,3,613.06
1,0,1140,1,65663,"33,36,81",2,3,1,92,74,34,1,832.58
0,0,734,2,64213,"72,64,83",47,3,1,672,11,18,2,780.75
0,1,1499,2,35571,"76,78,3",5,3,1,909,40,37,4,697.3
0,0,1548,2,48013,"17,14,55",5,3,1,683,54,44,3,906.35
0,0,1808,2,19700,"29,43,35",75,3,1,93,66,23,3,728.74
0,0,196,1,22944,"100,96,32",55,3,1,683,55,54,4,684.29
0,1,779,1,28106,"62,13,4",5,3,1,934,58,44,1,838.52
1,1,135,2,99329,"23,87,98",66,3,1,868,42,53,1,896.94
1,1,565,2,47157,"63,18,73",1,3,1,241,35,59,3,494.97
1,0,956,2,41130,"86,90,66",95,3,1,762,57,59,4,812.89
1,1,1725,2,59087,"59,65,49",57,3,1,513,50,48,1,840.6
1,1,10,2,49114,"83,9,92",71,3,1,192,91,54,4,973.6
0,1,374,1,66897,"74,20,90",13,3,1,760,55,54,2,355
0,0,188,1,60860,"89,40,1",73,3,1,817,27,59,1,117.93
0,0,136,2,68561,"80,25,36",4,3,1,5,54,59,4,10.85
0,0,1840,2,28868,"33,72,80",73,3,1,851,66,45,1,957.41
1,0,1495,2,80195,"71,41,11",92,3,1,16,20,51,1,413.8
0,0,1555,1,34498,"97,28,45",39,3,1,596,25,52,1,165.57
1,0,704,1,75076,"20,11,34",84,3,1,847,70,47,2,966.41
1,0,1565,1,65070,"83,38,51",72,3,1,241,27,46,2,50.18
0,1,451,1,81695,"30,46,59",23,3,1,409,61,50,2,465.28
0,0,1056,2,26415,"93,100,90",66,3,1,109,45,29,2,640.07
1,1,579,1,61012,"4,52,6",86,3,1,377,60,30,2,132.22
0,0,1204,2,16743,"17,14,19",91,3,1,574,51,33,1,354.69
1,0,905,2,46942,"46,68,72",56,3,1,713,30,52,4,647.96
1,0,1498,2,20542,"52,0,11",34,3,1,107,16,31,2,282.4
1,1,785,2,43143,"20,5,26",21,3,1,782,94,20,2,582.49
1,0,102,1,52619,"34,94,14",62,3,1,220,76,53,2,272.83
1,0,1470,2,40624,"31,54,69",15,3,1,149,55,48,2,756.08
0,0,1862,2,69313,"65,32,87",73,3,1,173,53,20,3,187.38
0,0,236,1,56408,"21,43,19",93,3,1,442,46,54,3,678.14
1,1,1794,1,30241,"33,94,35",41,3,1,462,35,42,4,778.56
0,0,1260,2,32964,"96,44,0",28,3,1,620,74,55,2,938.4
0,0,1546,1,96077,"12,97,40",3,3,1,716,79,52,1,538.03
1,1,1142,2,27491,"76,82,79",18,3,1,363,54,43,3,576.01
0,1,317,2,66816,"4,36,64",16,3,1,833,46,55,4,911.75
1,1,1129,2,68149,"58,4,98",60,3,1,706,70,21,2,60.64
0,1,1664,1,41312,"86,65,63",73,3,1,76,58,27,4,633.89
0,1,1395,1,83039,"83,87,64",32,3,1,820,6,53,2,473.93
0,1,1714,1,92912,"48,91,47",38,3,1,591,48,32,1,84.19
1,1,1623,1,10455,"3,86,14",52,3,1,574,14,40,3,508.26
0,1,1630,1,45918,"72,18,79",76,3,1,189,25,32,3,901.07
0,0,15,1,45117,"35,80,31",33,3,1,330,5,51,2,875.37
0,1,477,2,73625,"69,26,52",36,3,1,176,99,35,3,118.1
0,0,339,2,90230,"59,64,56",93,3,1,147,72,52,4,912.53
1,0,1163,1,60995,"36,99,71",91,3,1,699,56,20,2,257.84
1,0,194,1,24569,"61,98,75",52,3,1,632,13,57,4,307.57
0,0,1414,1,94388,"20,100,91",9,3,1,831,23,58,2,714.62
0,0,558,1,35011,"7,11,39",31,3,1,134,82,50,1,480.25
1,0,1476,2,47685,"100,12,66",57,3,1,442,38,23,4,768.22
0,1,1848,1,51698,"9,89,6",21,3,1,321,60,31,3,951.47
1,1,1368,2,64531,"32,48,8",30,3,1,55,40,20,4,873.52
1,0,771,2,59161,"36,7,46",42,3,1,829,87,46,4,200.8
0,0,1296,2,76825,"20,20,24",36,3,1,959,16,35,1,253.46
1,0,225,1,93360,"62,54,90",77,3,1,902,13,60,2,308.39
1,1,992,2,78100,"52,44,32",13,3,1,321,35,51,3,675.57
0,1,1531,2,73286,"100,64,93",53,3,1,530,39,20,2,702.51
0,0,1865,2,93852,"82,14,57",20,3,1,866,85,54,3,642.41
1,0,208,2,19520,"4,52,58",52,3,1,276,55,27,4,703.57
1,1,1623,2,10677,"73,53,17",46,3,1,40,16,57,4,577.06
0,1,869,2,46864,"10,54,19",66,3,1,664,93,20,1,863.9
1,1,1418,2,35045,"81,75,9",52,3,1,737,84,53,1,342.95
1,1,1365,1,11065,"4,36,36",75,3,1,640,53,36,3,814.97
1,1,135,2,44145,"95,12,52",56,3,1,614,44,18,2,313.57
0,0,0,2,97265,"0,65,89",100,3,1,612,11,45,2,138.32
1,0,1210,2,19716,"80,29,84",1,3,1,235,84,27,2,581.95
0,0,1899,1,43084,"67,85,69",7,3,1,291,11,30,4,593.03
0,0,1044,2,28719,"67,96,43",31,3,1,361,67,45,2,471.93
0,0,1491,1,64019,"77,60,64",17,3,1,432,0,37,4,839.76
0,1,623,1,19128,"34,79,3",19,3,1,975,30,55,2,544.54
0,1,1184,1,72691,"22,75,83",78,3,1,18,74,31,2,754.92
1,0,1152,2,81810,"78,6,36",18,3,1,923,58,44,1,450.86
1,1,1088,1,74137,"79,54,83",57,3,1,379,98,48,1,196.66
0,0,1847,1,99191,"97,76,11",71,3,1,428,75,58,3,428.53
0,0,1842,2,89000,"36,15,28",61,3,1,55,3,56,3,637.86
0,1,1934,1,54663,"9,90,7",5,3,1,91,87,51,2,169
1,1,1256,2,61336,"95,73,0",81,3,1,297,95,60,1,575.72
0,1,1162,1,78473,"95,14,71",73,3,1,487,7,56,4,177.57
1,0,493,2,68191,"51,64,92",21,3,1,667,69,45,4,13.2
0,1,592,1,76768,"18,18,43",12,3,1,544,14,54,1,30.69
0,0,609,1,55644,"93,67,23",99,3,1,607,68,29,2,331.24
0,0,1447,1,74406,"39,7,75",13,3,1,533,38,36,4,989.82
1,1,1843,2,15152,"3,43,37",19,3,1,993,52,60,2,156.74
0,1,1346,1,82652,"33,55,77",94,3,1,2,91,47,1,781.17
0,0,312,1,34747,"39,77,10",99,3,1,408,3,30,2,913.64
1,0,1356,1,22820,"67,31,3",67,3,1,732,92,58,2,855.61
0,1,1159,1,85584,"69,51,6",48,3,1,67,42,34,1,275.28
1,0,1414,1,64179,"27,93,23",26,3,1,734,39,48,4,915.96
0,1,815,2,80318,"56,23,93",62,3,1,676,79,38,1,825.84
0,1,523,1,21989,"81,62,85",76,3,1,875,65,26,2,334.65
0,1,642,2,24554,"18,86,69",40,3,1,570,91,24,4,187.93
1,1,117,1,59923,"74,24,48",79,3,1,842,90,26,4,433.11
1,1,1418,1,49026,"24,15,42",3,3,1,65,43,18,2,963.5
0,0,360,1,80386,"58,93,15",100,3,1,547,47,30,1,335.75
1,1,12,1,73609,"24,58,52",42,3,1,812,26,24,3,385.24
1,1,183,1,75032,"68,61,62",15,3,1,246,83,47,3,315.35
1,0,85,2,78040,"18,93,56",85,3,1,430,29,21,2,735.13
1,1,910,1,76874,"34,28,12",78,3,1,182,96,37,2,45.81
0,1,480,2,84106,"52,13,66",48,3,1,447,30,47,4,798.73
1,0,406,1,78172,"87,57,85",99,3,1,288,28,60,3,287.5
0,0,5,2,49370,"2,89,77",46,3,1,931,11,46,3,120.84
0,0,759,1,99862,"88,38,26",57,3,1,249,46,20,3,742.92
1,1,1149,2,23483,"95,62,31",19,3,1,580,97,60,1,439.56
1,0,1342,1,82186,"95,100,78",73,3,1,910,23,42,2,47.8
1,0,224,2,65841,"61,65,61",72,3,1,943,97,41,1,708.99
0,1,1557,1,93405,"76,58,49",20,3,1,575,24,34,1,555.54
1,0,1329,2,89018,"42,53,79",80,3,1,463,42,54,1,161.1
0,1,738,2,16276,"73,34,40",83,3,1,116,73,59,3,492.06
1,0,1306,1,18805,"32,83,34",37,3,1,205,74,41,2,983.55
1,1,1177,2,48430,"80,12,13",23,3,1,664,94,55,4,718.64
1,1,947,2,24331,"36,11,13",10,3,1,230,56,55,1,419.16
1,1,1678,2,35555,"46,96,56",7,3,1,578,86,40,3,786.81
0,1,1595,1,28848,"58,19,99",79,3,1,828,66,41,3,853.93
1,0,821,1,31504,"9,21,8",20,3,1,898,54,39,3,738.08
1,1,1942,2,55027,"11,35,99",100,3,1,655,19,52,3,667.32
1,0,1002,1,83709,"69,89,69",100,3,1,427,36,42,4,333.36
1,1,1305,1,54988,"74,73,11",65,3,1,612,41,18,2,258.02
0,0,761,1,61170,"56,48,24",37,3,1,955,30,27,4,871.12
1,1,997,1,67298,"4,5,75",18,3,1,60,83,44,4,970.39
0,0,882,2,69316,"59,81,21",38,3,1,511,29,59,1,822.85
0,0,189,2,98075,"31,19,92",16,3,1,523,16,50,3,764.95
1,1,426,1,39859,"99,55,80",40,3,1,493,67,53,4,52.91
1,0,97,1,64617,"2,75,33",98,3,1,706,34,53,1,966.1
1,0,1467,1,11910,"67,30,30",56,3,1,191,17,46,3,386.46
1,0,1934,1,15880,"55,48,81",34,3,1,530,94,27,1,295.78
0,0,233,1,66473,"100,68,55",80,3,1,734,91,50,2,627.31
1,0,1341,1,46875,"45,55,95",58,3,1,263,74,41,4,511.76
1,0,1436,1,28530,"79,36,72",39,3,1,293,88,33,4,116.35
0,0,1416,1,69438,"28,59,13",48,3,1,473,42,51,4,650.5
0,0,1158,2,80383,"81,64,47",39,3,1,275,81,45,1,475.56
0,0,1528,2,64159,"14,93,93",1,3,1,822,37,44,2,512.15
1,0,108,2,83971,"38,5,16",99,3,1,737,89,34,3,453.31
1,1,1597,1,87372,"98,87,61",5,3,1,700,74,34,1,0.71
0,1,1390,2,75075,"90,3,93",55,3,1,674,99,53,2,829.41
1,0,661,2,72801,"46,65,7",10,3,1,171,37,35,1,251.58
1,0,1149,2,19779,"43,11,94",12,3,1,560,47,52,4,195.07
1,0,973,1,64163,"91,46,61",77,3,1,532,57,41,2,607.39
0,1,1573,1,81873,"30,4,21",61,3,1,881,60,58,1,709.48
1,1,440,2,86979,"67,63,17",13,3,1,490,63,58,1,834.14
1,1,1750,1,14445,"9,58,98",6,3,1,693,83,44,2,806.48
1,0,840,1,65165,"71,12,12",72,3,1,387,11,18,1,80.25
1,1,945,2,92424,"97,28,94",94,3,1,603,42,21,2,71.99
1,1,1444,2,85634,"44,70,59",14,3,1,887,85,19,1,61.16
0,0,16,2,98400,"93,5,97",66,3,1,559,16,47,3,160.31
0,1,1166,1,12743,"56,74,59",42,3,1,438,4,41,3,444.18
0,1,1618,2,67987,"25,9,22",54,3,1,552,33,24,4,141.8
1,0,1816,1,71552,"44,96,6",4,3,1,431,54,60,2,530.93
0,1,435,1,90760,"67,34,55",48,3,1,875,39,43,1,904.4
1,0,1008,2,67487,"21,66,80",66,3,1,876,45,21,3,689.4
1,0,1883,1,13477,"10,96,98",76,3,1,518,38,53,2,15.47
0,0,1318,1,29908,"56,81,23",56,3,1,215,26,42,1,865.26
1,0,1927,2,78827,"42,19,55",92,3,1,933,48,49,3,696.11
0,0,1991,1,40411,"30,92,28",11,3,1,627,19,53,3,445.13
1,1,1990,2,32938,"79,7,70",74,3,1,432,45,25,2,507.59
1,1,1676,1,71393,"59,96,5",14,3,1,243,39,41,2,439.26
1,1,1504,2,84803,"97,26,0",47,3,1,311,18,18,2,33.28
0,1,623,2,88900,"52,9,72",67,3,1,843,35,30,2,610.41
0,0,1565,2,46558,"7,97,90",25,3,1,808,8,55,3,614.72
0,0,627,1,85349,"14,4,88",9,3,1,526,28,51,2,626.37
0,0,628,1,12495,"52,74,1",80,3,1,502,98,38,1,278.94
0,0,1181,2,89491,"57,11,11",85,3,1,544,31,44,4,583.94
1,1,1270,2,79051,"72,17,92",6,3,1,481,74,36,1,266.38
0,1,298,1,14931,"34,34,100",33,3,1,874,85,57,3,412.44
0,0,1352,1,36047,"3,38,36",31,3,1,546,29,54,2,236.74
1,1,1755,2,98688,"45,29,53",98,3,1,810,89,43,4,581.24
1,0,573,1,52375,"4,29,60",17,3,1,72,31,40,2,32.19
1,1,1884,2,63324,"47,45,68",19,3,1,110,93,55,4,561.93
0,0,1418,2,18084,"61,49,64",17,3,1,64,9,39,3,984.88
1,1,97,1,87863,"62,64,49",88,3,1,147,89,35,3,973.5
0,0,1383,1,39920,"37,85,15",23,3,1,61,3,33,1,224.72
0,1,153,2,86769,"66,61,1",14,3,1,332,47,21,2,592.33
0,1,1771,2,83576,"94,57,47",92,3,1,568,47,18,4,691.16
1,0,1728,2,74862,"78,54,57",67,3,1,130,66,59,2,159.92
0,1,1937,2,81201,"84,19,24",11,3,1,586,80,35,2,173.76
0,1,1567,2,88465,"47,100,81",74,3,1,40,95,38,4,285.61
1,1,1431,2,52284,"23,6,0",84,3,1,904,57,59,1,765.73
1,0,748,2,12041,"20,83,75",37,3,1,859,2,24,1,733.95
1,0,776,1,52013,"57,8,76",87,3,1,924,9,24,2,201.16
0,0,1820,2,24272,"14,57,6",65,3,1,312,52,23,4,925.72
0,1,1517,2,95588,"21,83,87",88,3,1,505,4,57,3,899.65
1,0,1345,2,56647,"75,14,26",9,3,1,181,86,35,2,24.52
0,1,467,1,26555,"81,8,80",60,3,1,668,28,54,4,191.65
0,0,1209,1,37545,"29,39,30",37,3,1,538,89,35,4,217.76
1,0,775,2,22187,"93,91,29",31,3,1,144,22,41,1,930.58
0,0,892,1,65096,"17,35,26",76,3,1,216,3,39,2,638.08
0,0,1151,2,75636,"91,19,52",81,3,1,361,24,60,1,788.57
1,0,1924,1,10595,"59,98,19",63,3,1,178,27,49,2,269.36
0,0,1330,1,38085,"6,1,35",29,3,1,181,2,50,2,642.46
1,0,61,1,61314,"51,74,34",25,3,1,230,45,51,2,576.72
1,0,1439,1,52209,"30,89,62",37,3,1,752,20,25,4,320.48
1,1,834,2,95712,"0,81,76",37,3,1,642,68,46,1,717.29
1,1,707,1,86041,"28,82,99",57,3,1,477,41,51,2,162.97
0,1,413,2,32495,"97,49,32",83,3,1,727,20,25,2,132.44
1,1,978,2,57698,"88,12,50",92,3,1,249,16,29,1,781.53
1,1,325,2,61378,"84,83,26",95,3,1,543,32,26,1,92
1,0,1832,1,40544,"82,75,75",44,3,1,412,82,26,1,986.48
1,0,1251,1,65363,"47,0,61",83,3,1,702,80,37,3,653.96
0,0,662,1,55477,"45,89,58",95,3,1,486,14,42,4,101.34
0,0,1196,1,20597,"21,91,67",77,3,1,844,78,48,1,24.71
0,1,1413,2,46571,"5,52,4",67,3,1,98,69,43,2,335.65
0,0,1035,1,33410,"60,71,13",87,3,1,163,83,22,4,660.92
0,1,574,1,12683,"75,61,43",42,3,1,713,26,19,1,116.1
0,0,1691,1,98225,"50,32,2",68,3,1,725,54,31,1,538.17
1,1,1235,1,46747,"97,75,29",79,3,1,685,89,52,1,628.58
0,1,1493,2,21434,"78,36,84",9,3,1,492,42,47,4,76.42
0,1,1896,2,67724,"27,48,23",49,3,1,128,78,60,3,138.75
0,1,702,2,81893,"83,93,42",4,3,1,433,63,35,3,114.58
1,1,988,2,45101,"96,35,56",36,3,1,407,43,32,2,894.35
1,0,1956,2,43640,"87,59,87",11,3,1,814,90,46,3,146.83
0,1,431,2,72223,"50,66,16",21,3,1,633,47,32,1,960.3
0,1,415,2,34751,"34,7,49",54,3,1,308,61,21,2,138.2
0,1,1316,2,21727,"78,37,24",34,3,1,187,82,51,4,966.34
1,1,347,2,64792,"48,98,76",32,3,1,539,31,49,2,366.47
0,0,165,2,67597,"73,11,60",95,3,1,920,35,43,1,404.24
0,1,1945,2,16556,"51,80,22",18,3,1,819,36,24,4,264.49
0,1,1624,2,15653,"75,80,78",19,3,1,141,87,32,2,350.54
1,1,1578,1,19065,"95,11,12",62,3,1,15,40,56,2,904.87
0,1,1457,1,33570,"22,99,55",87,3,1,886,28,60,4,735.66
0,1,1375,1,83253,"31,75,15",77,3,1,278,89,55,4,371.05
1,0,1204,1,86437,"88,77,7",15,3,1,522,94,31,4,922.65
1,1,392,1,16624,"16,17,48",43,3,1,723,33,49,4,859.96
1,0,454,2,86686,"34,42,34",43,3,1,642,63,34,2,220.76
1,0,1779,2,83101,"88,23,8",74,3,1,982,6,31,4,434.66
1,0,795,2,19001,"51,63,88",90,3,1,46,19,49,1,105.78
0,1,1271,1,76891,"81,16,53",26,3,1,894,29,42,2,879.41
1,1,155,1,55950,"49,8,60",93,3,1,158,74,57,2,562.89
0,0,235,1,33165,"31,52,77",74,3,1,60,48,53,3,399.85
0,1,1103,2,49362,"6,54,11",83,3,1,160,42,31,1,221.89
1,1,881,1,38319,"32,41,28",17,3,1,862,32,46,2,515.55
0,0,1244,1,14763,"16,75,58",56,3,1,844,32,41,1,876.54
0,0,383,1,48975,"27,100,77",73,3,1,758,68,33,2,554.1
1,1,1420,2,38007,"54,2,99",32,3,1,46,79,23,1,34.32
0,1,1755,2,42360,"32,64,20",10,3,1,624,29,60,1,407.32
1,1,522,1,85472,"15,94,33",28,3,1,753,0,59,4,428.18
1,1,1821,1,46499,"15,75,69",20,3,1,983,30,53,3,593.53
1,0,308,1,23296,"62,2,3",49,3,1,679,20,43,4,432.21
1,1,392,2,17900,"24,12,29",30,3,1,236,65,48,3,781.25
0,1,360,2,53530,"97,28,13",20,3,1,533,94,19,3,74.1
1,0,1028,2,56097,"14,49,91",18,3,1,193,88,53,4,528.73
1,1,288,2,19091,"34,50,77",92,3,1,41,80,35,3,683.81
1,1,1453,1,95201,"80,28,23",61,3,1,644,4,20,2,662.33
1,1,247,2,95881,"8,9,22",27,3,1,437,73,53,1,449.63
1,1,1181,2,60785,"52,8,16",47,3,1,288,27,49,1,296.98
0,1,1050,1,84078,"11,73,82",11,3,1,877,93,26,4,786.3
1,0,604,1,85990,"40,57,49",34,3,1,274,40,48,4,452.92
1,0,1813,1,44456,"12,59,56",87,3,1,548,69,59,4,922.79
1,1,921,2,11238,"87,97,8",16,3,1,66,56,41,2,370.29
1,0,1251,2,41003,"41,74,81",91,3,1,359,39,26,4,965.54
1,1,63,2,49875,"61,12,14",25,3,1,829,15,33,4,651.75
1,0,1366,1,71743,"23,87,39",98,3,1,524,32,60,2,909.37
1,1,1948,2,14763,"73,88,91",30,3,1,507,44,52,3,996.39
0,0,1946,2,24025,"61,13,68",28,3,1,872,32,25,1,654.63
1,1,762,2,80136,"67,15,50",10,3,1,144,10,29,1,658.54
0,1,1691,1,50406,"59,23,67",22,3,1,798,63,45,4,791.76
0,0,537,1,88005,"34,14,78",93,3,1,800,40,26,1,268.29
0,1,956,1,27346,"83,36,63",54,3,1,620,0,27,4,922.59
0,1,1636,2,91910,"10,97,61",3,3,1,640,96,30,3,157.5
0,1,328,1,50697,"0,77,28",100,3,1,795,28,34,3,895.77
0,0,1694,1,48117,"30,51,7",81,3,1,208,49,49,3,792.6
0,1,1225,2,93510,"44,55,72",74,3,1,539,39,28,3,366.99
1,1,1480,1,35103,"25,75,11",11,3,1,656,43,59,4,999.3
0,1,294,2,58175,"39,32,84",63,3,1,243,68,41,4,895.99
0,1,1576,2,58784,"47,34,68",26,3,1,597,60,18,4,548.83
1,1,586,1,46023,"19,59,35",73,3,1,448,74,55,2,455.79
1,0,432,2,15192,"74,26,14",17,3,1,0,73,51,1,285.22
1,1,1949,2,23568,"79,19,40",77,3,1,91,35,56,3,549.18
1,1,222,1,79814,"37,2,14",49,3,1,673,83,47,2,461.4
0,1,1549,1,97147,"25,78,12",11,3,1,164,16,31,2,189.88
0,0,1186,2,27429,"57,2,70",28,3,1,323,64,26,3,841.14
1,1,1600,2,42103,"52,15,67",82,3,1,625,99,54,2,388.52
0,1,663,1,48028,"98,92,38",60,3,1,752,92,40,4,602.62
0,1,1292,2,59880,"16,13,36",44,3,1,38,79,46,3,175.16
1,1,1022,2,77952,"24,4,97",91,3,1,352,28,49,1,890.47
0,0,516,2,29345,"33,86,67",48,3,1,30,5,43,1,241.84
0,0,1954,2,61950,"17,30,11",12,3,1,765,67,58,2,363.2
1,1,351,1,53648,"94,76,9",94,3,1,754,22,54,4,5.69
0,0,1920,1,93912,"91,24,31",88,3,1,475,56,25,2,76.09
0,0,1471,1,88642,"3,96,57",38,3,1,568,72,36,3,377.71
0,0,287,1,84451,"53,44,68",60,3,1,193,6,18,4,898.33
1,0,506,2,91996,"96,45,77",82,3,1,952,20,24,2,273.9
1,1,510,1,25928,"67,26,100",52,3,1,44,9,46,1,764.77
1,0,392,1,90888,"58,93,34",53,3,1,603,17,35,2,798.67
1,0,527,1,75892,"56,46,5",5,3,1,844,20,27,2,724.56
0,1,1813,1,20995,"3,38,89",32,3,1,666,62,52,1,26.57
1,0,1383,1,20072,"23,46,7",2,3,1,393,32,49,2,443.12
0,0,243,1,93326,"17,90,41",6,3,1,802,77,54,3,494.75
1,1,297,1,65238,"47,49,30",49,3,1,424,18,31,3,348.52
1,0,307,2,47919,"89,55,42",32,3,1,268,36,32,1,829.06
0,1,455,2,29016,"1,13,92",57,3,1,31,25,56,4,567.38
0,1,1857,2,12405,"19,66,44",52,3,1,626,87,51,4,858.37
1,0,623,2,17435,"42,24,87",59,3,1,770,50,36,2,251.85
1,1,1122,2,44039,"77,86,13",90,3,1,968,33,40,4,114.56
1,1,224,2,20103,"37,82,53",78,3,1,543,24,33,1,88.82
0,1,1163,2,35528,"30,100,51",36,3,1,193,68,33,2,468.51
1,0,1229,1,45719,"100,18,11",86,3,1,185,73,54,3,48.65
0,1,741,1,44628,"26,72,80",91,3,1,392,90,25,4,973.32
1,1,1252,1,14925,"51,93,82",70,3,1,260,17,54,4,664.14
1,0,662,1,10862,"66,0,77",84,3,1,774,9,38,4,708.56
0,1,800,2,96980,"2,35,48",98,3,1,163,34,36,1,161
0,0,1619,1,45054,"46,46,82",34,3,1,942,87,42,4,493.66
1,1,445,2,28655,"40,64,8",69,3,1,141,43,56,3,3.06
0,0,930,2,35931,"17,58,12",98,3,1,339,60,28,3,388.76
1,0,1898,2,48664,"96,43,94",36,3,1,374,23,54,3,615.73
0,1,1479,2,97753,"80,59,20",25,3,1,259,79,29,2,679.92
0,1,331,1,74530,"25,48,82",5,3,1,662,67,24,3,54.28
0,0,549,2,80381,"27,54,93",58,3,1,93,38,24,3,99.33
1,0,1138,1,22184,"85,52,69",50,3,1,231,9,59,3,796.1
1,1,1233,2,52790,"29,21,36",13,3,1,213,19,51,3,419.98
0,1,265,1,73915,"21,23,76",81,3,1,829,87,33,1,27.43
0,0,320,2,96144,"98,52,79",67,3,1,810,68,46,2,185.97
0,1,857,2,59517,"44,54,36",62,3,1,260,51,25,2,796.97
1,0,416,1,23173,"17,87,18",14,3,1,707,24,22,4,567.25
0,0,1605,1,94647,"81,60,16",18,3,1,664,96,33,4,373.64
1,1,452,2,75111,"17,42,37",2,3,1,951,73,18,3,250.77
0,1,485,2,71539,"24,43,31",75,3,1,71,51,37,4,555.61
1,0,1674,2,63760,"59,45,2",80,3,1,524,39,51,2,195.81
0,0,653,2,22265,"29,90,62",44,3,1,350,68,56,2,183.28
0,0,368,1,70249,"73,92,62",89,3,1,532,73,42,2,157.13
1,0,698,1,88316,"78,4,62",90,3,1,434,90,29,3,515.61
1,1,798,2,40092,"42,22,73",41,3,1,218,76,40,1,992.96
0,0,424,2,38501,"18,19,86",89,3,1,566,37,55,4,623.96
0,0,991,1,41797,"98,10,14",93,3,1,401,8,30,3,101.46
0,1,563,2,81431,"18,74,20",28,3,1,735,26,41,2,967.04
0,1,258,1,52804,"90,13,52",19,3,1,162,6,41,4,594.47
0,0,1723,2,36768,"41,0,67",93,3,1,957,46,26,2,247.14
0,0,1353,2,76850,"4,98,43",58,3,1,826,10,50,4,966.7
1,0,1642,2,98943,"92,10,23",59,3,1,960,61,30,1,71.6
0,0,1705,1,88525,"38,56,89",37,3,1,889,7,55,4,25.43
0,0,1553,1,73957,"37,18,91",20,3,1,718,13,48,3,696.17
0,1,394,2,53248,"83,76,16",88,3,1,823,2,20,4,509.09
1,0,323,1,84053,"34,16,24",39,3,1,935,89,28,2,883.44
1,0,1158,2,44103,"41,96,44",90,3,1,734,19,34,2,568.39
0,0,943,2,85426,"81,15,51",75,3,1,607,23,50,4,943.2
1,0,1246,2,50022,"7,92,27",21,3,1,308,99,57,4,759.92
1,0,1712,1,16996,"59,66,86",27,3,1,801,81,33,3,47.53
1,1,1416,1,58415,"42,64,53",12,3,1,619,8,38,2,837.69
0,0,494,1,58434,"77,25,62",53,3,1,228,73,36,2,25.39
1,0,365,2,63064,"53,66,36",44,3,1,973,98,28,2,177.45
